timestamp,Vroll,Vpitch,Vyaw,Proll,Ppitch,Pyaw,Pthrottle,x,y,z,Dx,Dy,Dz,Mroll,Mpitch,Myaw,Mode,Croll,Cpitch,Cyaw,Cthrottle,slx,sly,slz,slr,slp,sly,mode
1464563491.432,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1288.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.442,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1254.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.454,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1226.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.468,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1204.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.477,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1186.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.488,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1172.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.498,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1160.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.507,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1151.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.519,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1143.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.53,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1137.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.541,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1131.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.553,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1127.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.563,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1123.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.573,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1120.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.585,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1118.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.595,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1115.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.607,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1113.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.62,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1112.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.629,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1110.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.64,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1109.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.651,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1107.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.661,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1106.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.673,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1105.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.685,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1104.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.695,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1103.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.707,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1102.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.717,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1101.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.728,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1100.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.739,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1099.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.752,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1099.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.761,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1098.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.772,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1097.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.784,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1096.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
1464563491.795,-4.8,1.6,179.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,3.0,5.0,6.0,-7.0,0.0,0.0,1.0,11.0,13.0,12.0,1.0,1095.0,1000,2000,2000,8.0,9.0,10.0,14.0,15.0,16.0,Auto
